Account Name,Date&Time,Date,Time,Symbol,Buy/Sell,Quantity,Price,Spread,Expiration,Strike,Call/Put,Commission,Fees
Rollover IRA *5513,,04/02/2026,10:00:00,SIRI,Sell,285,23.67,Stock,,,,0,0
Health Savings Account *6937,,04/06/2026,09:30:00,APA,Buy,2,42.41,Stock,,,,0,0
Rollover IRA *5513,,04/06/2026,09:35:00,APA,Buy,100,42.94,Stock,,,,0,0
Rollover IRA *5513,,04/06/2026,09:40:00,APA,Buy,20,42.94,Stock,,,,0,0
Health Savings Account *6937,,04/06/2026,09:45:00,APA,Sell,2,42.84,Stock,,,,0,0
Rollover IRA *5513,,04/06/2026,09:50:00,APA,Sell,120,43.04,Stock,,,,0,0
Rollover IRA *5513,,04/06/2026,09:55:00,JPM,Buy,150,296.58,Stock,,,,0,0
Rollover IRA *5513,,04/06/2026,10:00:00,JPM,Sell,150,296.1,Stock,,,,0,0
Rollover IRA *5513,,04/06/2026,10:05:00,KIE,Buy,500,55.43,Stock,,,,0,0
Rollover IRA *5513,,04/06/2026,10:10:00,KIE,Sell,500,55.68,Stock,,,,0,0
Rollover IRA *5513,,04/07/2026,09:30:00,APA,Buy,50,43.43,Stock,,,,0,0
Rollover IRA *5513,,04/07/2026,09:35:00,APA,Buy,50,43.85,Stock,,,,0,0
Rollover IRA *5513,,04/07/2026,09:40:00,APA,Sell,100,43.85,Stock,,,,0,0
Rollover IRA *5513,,04/07/2026,09:45:00,DVN,Buy,100,50.54,Stock,,,,0,0
Rollover IRA *5513,,04/07/2026,09:50:00,DVN,Sell,100,50.53,Stock,,,,0,0
Rollover IRA *5513,,04/07/2026,09:55:00,GLDM,Buy,30,92.05,Stock,,,,0,0
Rollover IRA *5513,,04/07/2026,10:00:00,GLDM,Buy,20,91.39,Stock,,,,0,0
Rollover IRA *5513,,04/07/2026,10:05:00,GLDM,Sell,50,91.39,Stock,,,,0,0
Rollover IRA *5513,,04/07/2026,10:10:00,ITA,Buy,25,223.01,Stock,,,,0,0
Rollover IRA *5513,,04/07/2026,10:15:00,ITA,Buy,20,224.59,Stock,,,,0,0
Rollover IRA *5513,,04/07/2026,10:20:00,ITA,Buy,30,217.5117,Stock,,,,0,0
Rollover IRA *5513,,04/07/2026,10:25:00,ITA,Sell,75,221.45,Stock,,,,0,0
Rollover IRA *5513,,04/07/2026,10:30:00,JPM,Buy,60,295.62,Stock,,,,0,0
Rollover IRA *5513,,04/07/2026,10:35:00,JPM,Sell,60,296.63,Stock,,,,0,0
Rollover IRA *5513,,04/07/2026,10:40:00,KIE,Buy,250,55.75,Stock,,,,0,0
Rollover IRA *5513,,04/07/2026,10:45:00,KIE,Buy,200,55.84,Stock,,,,0,0
Rollover IRA *5513,,04/07/2026,10:50:00,KIE,Buy,70,55.75,Stock,,,,0,0
Rollover IRA *5513,,04/07/2026,10:55:00,KIE,Buy,50,55.83,Stock,,,,0,0
Rollover IRA *5513,,04/07/2026,11:00:00,KIE,Buy,250,55.79,Stock,,,,0,0
Rollover IRA *5513,,04/07/2026,11:05:00,KIE,Sell,250,55.56,Stock,,,,0,0
Rollover IRA *5513,,04/07/2026,11:10:00,KIE,Sell,570,55.79,Stock,,,,0,0
Rollover IRA *5513,,04/08/2026,09:30:00,JPM,Buy,60,309.59,Stock,,,,0,0
Rollover IRA *5513,,04/08/2026,09:35:00,JPM,Buy,40,309.25,Stock,,,,0,0
Rollover IRA *5513,,04/08/2026,09:40:00,JPM,Buy,30,309.03,Stock,,,,0,0
Rollover IRA *5513,,04/08/2026,09:45:00,JPM,Sell,130,305.89,Stock,,,,0,0
Health Savings Account *6937,,04/08/2026,09:50:00,KIE,Buy,2,56.95,Stock,,,,0,0
Rollover IRA *5513,,04/08/2026,09:55:00,KIE,Buy,400,56.69,Stock,,,,0,0
Rollover IRA *5513,,04/08/2026,10:00:00,KIE,Buy,250,56.58,Stock,,,,0,0
Rollover IRA *5513,,04/08/2026,10:05:00,KIE,Sell,650,56.81,Stock,,,,0,0
Rollover IRA *5513,,04/08/2026,10:10:00,NVDA,Buy,50,183.21,Stock,,,,0,0
Rollover IRA *5513,,04/08/2026,10:15:00,NVDA,Buy,16,181.28,Stock,,,,0,0
Rollover IRA *5513,,04/08/2026,10:20:00,NVDA,Buy,9,180.76,Stock,,,,0,0
Rollover IRA *5513,,04/08/2026,10:25:00,NVDA,Sell,75,180.76,Stock,,,,0,0
Health Savings Account *6937,,04/08/2026,10:30:00,WTI,Buy,10,3.23,Stock,,,,0,0
Health Savings Account *6937,,04/08/2026,10:35:00,WTI,Sell,10,2.83,Stock,,,,0,0
Health Savings Account *6937,,04/09/2026,09:30:00,AMSC,Buy,3,34.43,Stock,,,,0,0
Rollover IRA *5513,,04/09/2026,09:35:00,AMSC,Buy,200,34.49,Stock,,,,0,0
Rollover IRA *5513,,04/09/2026,09:40:00,AMSC,Sell,200,35.28,Stock,,,,0,0
Rollover IRA *5513,,04/09/2026,09:45:00,GLDM,Buy,150,94.42,Stock,,,,0,0
Rollover IRA *5513,,04/09/2026,09:50:00,GLDM,Sell,150,94.36,Stock,,,,0,0
Rollover IRA *5513,,04/09/2026,09:55:00,JPM,Buy,50,307.74,Stock,,,,0,0
Rollover IRA *5513,,04/09/2026,10:00:00,JPM,Buy,50,310.52,Stock,,,,0,0
Rollover IRA *5513,,04/09/2026,10:05:00,JPM,Sell,100,310.52,Stock,,,,0,0
Health Savings Account *6937,,04/09/2026,10:10:00,KIE,Sell,2,56.78,Stock,,,,0,0
Rollover IRA *5513,,04/09/2026,10:15:00,LMT,Buy,50,636.59,Stock,,,,0,0
Rollover IRA *5513,,04/09/2026,10:20:00,LMT,Sell,50,631.42,Stock,,,,0,0
Rollover IRA *5513,,04/09/2026,10:25:00,NVDA,Buy,15,182.6,Stock,,,,0,0
Rollover IRA *5513,,04/09/2026,10:30:00,NVDA,Sell,15,183.79,Stock,,,,0,0
Rollover IRA *5513,,04/09/2026,10:35:00,STNG,Buy,100,78.08,Stock,,,,0,0
Rollover IRA *5513,,04/09/2026,10:40:00,STNG,Buy,80,77.28,Stock,,,,0,0
Rollover IRA *5513,,04/09/2026,10:45:00,STNG,Sell,130,76.0,Stock,,,,0,0
Rollover IRA *5513,,04/10/2026,09:30:00,AAOI,Buy,50,150.32,Stock,,,,0,0
Rollover IRA *5513,,04/10/2026,09:35:00,AAOI,Sell,20,149.86,Stock,,,,0,0
Rollover IRA *5513,,04/10/2026,09:40:00,AAOI,Sell,30,152.14,Stock,,,,0,0
Rollover IRA *5513,,04/10/2026,09:45:00,ALAB,Buy,100,146.93,Stock,,,,0,0
Rollover IRA *5513,,04/10/2026,09:50:00,ALAB,Sell,5,147.13,Stock,,,,0,0
Rollover IRA *5513,,04/10/2026,09:55:00,ALAB,Sell,15,147.17,Stock,,,,0,0
Rollover IRA *5513,,04/10/2026,10:00:00,ALAB,Sell,75,149.45,Stock,,,,0,0
Health Savings Account *6937,,04/10/2026,10:05:00,AMSC,Sell,3,37.83,Stock,,,,0,0
Rollover IRA *5513,,04/10/2026,10:10:00,NOC,Buy,30,680.37,Stock,,,,0,0
Rollover IRA *5513,,04/10/2026,10:15:00,NOC,Sell,30,676.74,Stock,,,,0,0
Rollover IRA *5513,,04/10/2026,10:20:00,NVDA,Buy,100,188.25,Stock,,,,0,0
Rollover IRA *5513,,04/10/2026,10:25:00,NVDA,Sell,25,188.92,Stock,,,,0,0
Rollover IRA *5513,,04/10/2026,10:30:00,NVDA,Sell,75,189.11,Stock,,,,0,0
Rollover IRA *5513,,04/10/2026,10:35:00,OXY,Buy,100,58.25,Stock,,,,0,0
Rollover IRA *5513,,04/10/2026,10:40:00,OXY,Buy,100,57.99,Stock,,,,0,0
Rollover IRA *5513,,04/10/2026,10:45:00,OXY,Sell,200,57.99,Stock,,,,0,0
Rollover IRA *5513,,04/10/2026,10:50:00,PLAB,Buy,150,45.55,Stock,,,,0,0
Rollover IRA *5513,,04/10/2026,10:55:00,PLAB,Buy,140,45.53,Stock,,,,0,0
Rollover IRA *5513,,04/10/2026,11:00:00,PLAB,Buy,110,45.43,Stock,,,,0,0
Rollover IRA *5513,,04/10/2026,11:05:00,PLAB,Buy,100,45.56,Stock,,,,0,0
Rollover IRA *5513,,04/10/2026,11:10:00,PLAB,Sell,250,45.21,Stock,,,,0,0
Rollover IRA *5513,,04/10/2026,11:15:00,VRT,Buy,9,296.56,Stock,,,,0,0
Rollover IRA *5513,,04/10/2026,11:20:00,VRT,Sell,9,295.31,Stock,,,,0,0
Rollover IRA *5513,,04/14/2026,09:30:00,ETHD,Buy,100,50.0,Stock,,,,0,0
Rollover IRA *5513,,04/14/2026,09:35:00,ETHD,Sell,100,50.71,Stock,,,,0,0
Rollover IRA *5513,,04/14/2026,09:40:00,HIMS,Buy,500,21.46,Stock,,,,0,0
Rollover IRA *5513,,04/14/2026,09:45:00,HIMS,Buy,200,21.45,Stock,,,,0,0
Rollover IRA *5513,,04/14/2026,09:50:00,HIMS,Buy,50,21.45,Stock,,,,0,0
Rollover IRA *5513,,04/14/2026,09:55:00,HIMS,Sell,750,21.31,Stock,,,,0,0
Rollover IRA *5513,,04/14/2026,10:00:00,IAU,Buy,150,90.62,Stock,,,,0,0
Rollover IRA *5513,,04/14/2026,10:05:00,IAU,Buy,55,91.18,Stock,,,,0,0
Rollover IRA *5513,,04/14/2026,10:10:00,IAU,Buy,50,91.17,Stock,,,,0,0
Rollover IRA *5513,,04/14/2026,10:15:00,IAU,Buy,10,91.19,Stock,,,,0,0
Rollover IRA *5513,,04/14/2026,10:20:00,IAU,Buy,35,91.18,Stock,,,,0,0
Rollover IRA *5513,,04/14/2026,10:25:00,IAU,Sell,300,91.18,Stock,,,,0,0
Rollover IRA *5513,,04/14/2026,10:30:00,NVDA,Buy,100,194.87,Stock,,,,0,0
Rollover IRA *5513,,04/14/2026,10:35:00,NVDA,Buy,100,196.09,Stock,,,,0,0
Rollover IRA *5513,,04/14/2026,10:40:00,NVDA,Sell,200,196.09,Stock,,,,0,0
Rollover IRA *5513,,04/15/2026,09:30:00,AAOI,Buy,50,145.64,Stock,,,,0,0
Rollover IRA *5513,,04/15/2026,09:35:00,AAOI,Sell,50,142.27,Stock,,,,0,0
Rollover IRA *5513,,04/15/2026,09:40:00,AMD,Buy,50,257.32,Stock,,,,0,0
Rollover IRA *5513,,04/15/2026,09:45:00,AMD,Sell,50,254.54,Stock,,,,0,0
Rollover IRA *5513,,04/15/2026,09:50:00,BTAL,Buy,390,12.84,Stock,,,,0,0
Rollover IRA *5513,,04/15/2026,09:55:00,BTAL,Buy,300,12.85,Stock,,,,0,0
Rollover IRA *5513,,04/15/2026,10:00:00,BTAL,Sell,690,12.86,Stock,,,,0,0
Rollover IRA *5513,,04/15/2026,10:05:00,ETH,Buy,250,22.2,Stock,,,,0,0
Rollover IRA *5513,,04/15/2026,10:10:00,ETH,Buy,250,22.04,Stock,,,,0,0
Rollover IRA *5513,,04/15/2026,10:15:00,ETH,Sell,25,22.05,Stock,,,,0,0
Rollover IRA *5513,,04/15/2026,10:20:00,ETH,Sell,475,22.04,Stock,,,,0,0
Rollover IRA *5513,,04/15/2026,10:25:00,GOOGL,Buy,50,334.37,Stock,,,,0,0
Rollover IRA *5513,,04/15/2026,10:30:00,GOOGL,Buy,25,336.56,Stock,,,,0,0
Rollover IRA *5513,,04/15/2026,10:35:00,GOOGL,Sell,16,336.57,Stock,,,,0,0
Rollover IRA *5513,,04/15/2026,10:40:00,GOOGL,Sell,25,336.73,Stock,,,,0,0
Rollover IRA *5513,,04/15/2026,10:45:00,GOOGL,Sell,34,336.56,Stock,,,,0,0
Rollover IRA *5513,,04/15/2026,10:50:00,KIE,Buy,200,57.18,Stock,,,,0,0
Rollover IRA *5513,,04/15/2026,10:55:00,KIE,Sell,100,57.48,Stock,,,,0,0
Rollover IRA *5513,,04/15/2026,11:00:00,SIRI,Buy,100,24.09,Stock,,,,0,0
Rollover IRA *5513,,04/15/2026,11:05:00,SIRI,Buy,100,24.15,Stock,,,,0,0
Rollover IRA *5513,,04/15/2026,11:10:00,SIRI,Sell,200,24.15,Stock,,,,0,0
Rollover IRA *5513,,04/16/2026,09:30:00,APLS,Buy,100,40.88,Stock,,,,0,0
Rollover IRA *5513,,04/16/2026,09:35:00,APLS,Sell,100,40.84,Stock,,,,0,0
Rollover IRA *5513,,04/16/2026,09:40:00,IONQ,Buy,100,45.27,Stock,,,,0,0
Rollover IRA *5513,,04/16/2026,09:45:00,IONQ,Sell,100,44.94,Stock,,,,0,0
Rollover IRA *5513,,04/16/2026,09:50:00,IRDM,Buy,250,39.32,Stock,,,,0,0
Rollover IRA *5513,,04/16/2026,09:55:00,IRDM,Buy,150,42.5,Stock,,,,0,0
Rollover IRA *5513,,04/16/2026,10:00:00,IRDM,Buy,100,42.33,Stock,,,,0,0
Rollover IRA *5513,,04/16/2026,10:05:00,IRDM,Buy,50,42.34,Stock,,,,0,0
Rollover IRA *5513,,04/16/2026,10:10:00,IRDM,Sell,45,42.15,Stock,,,,0,0
Rollover IRA *5513,,04/16/2026,10:15:00,IRDM,Sell,250,39.94,Stock,,,,0,0
Rollover IRA *5513,,04/16/2026,10:20:00,IRDM,Sell,255,42.16,Stock,,,,0,0
Rollover IRA *5513,,04/16/2026,10:25:00,OXY,Buy,100,56.47,Stock,,,,0,0
Rollover IRA *5513,,04/16/2026,10:30:00,OXY,Buy,100,56.78,Stock,,,,0,0
Rollover IRA *5513,,04/16/2026,10:35:00,OXY,Sell,200,56.78,Stock,,,,0,0
Rollover IRA *5513,,04/16/2026,10:40:00,RGTI,Buy,250,19.84,Stock,,,,0,0
Rollover IRA *5513,,04/16/2026,10:45:00,RGTI,Sell,250,19.7,Stock,,,,0,0
Rollover IRA *5513,,04/16/2026,10:50:00,WSHP,Buy,107,20.33,Stock,,,,0,0
Rollover IRA *5513,,04/16/2026,10:55:00,WSHP,Buy,100,20.3,Stock,,,,0,0
Rollover IRA *5513,,04/16/2026,11:00:00,WSHP,Buy,43,20.32,Stock,,,,0,0
Rollover IRA *5513,,04/16/2026,11:05:00,WSHP,Sell,125,27.8,Stock,,,,0,0
Rollover IRA *5513,,04/17/2026,09:30:00,ARM,Buy,60,166.26,Stock,,,,0,0
Rollover IRA *5513,,04/17/2026,09:35:00,ARM,Sell,60,164.14,Stock,,,,0,0
Rollover IRA *5513,,04/17/2026,09:40:00,ETH,Buy,500,22.59,Stock,,,,0,0
Rollover IRA *5513,,04/17/2026,09:45:00,ETH,Sell,100,22.94,Stock,,,,0,0
Rollover IRA *5513,,04/17/2026,09:50:00,ETH,Sell,400,23.22,Stock,,,,0,0
Rollover IRA *5513,,04/17/2026,09:55:00,GLDM,Buy,125,96.13,Stock,,,,0,0
Rollover IRA *5513,,04/17/2026,10:00:00,GLDM,Sell,62,96.14,Stock,,,,0,0
Rollover IRA *5513,,04/17/2026,10:05:00,GLDM,Sell,63,96.03,Stock,,,,0,0
Rollover IRA *5513,,04/17/2026,10:10:00,IONQ,Buy,250,45.27,Stock,,,,0,0
Rollover IRA *5513,,04/17/2026,10:15:00,IONQ,Sell,250,44.43,Stock,,,,0,0
Rollover IRA *5513,,04/17/2026,10:20:00,ITA,Buy,25,235.34,Stock,,,,0,0
Rollover IRA *5513,,04/17/2026,10:25:00,ITA,Sell,25,233.39,Stock,,,,0,0
Rollover IRA *5513,,04/17/2026,10:30:00,JPM,Buy,50,314.05,Stock,,,,0,0
Rollover IRA *5513,,04/17/2026,10:35:00,JPM,Sell,50,313.3,Stock,,,,0,0
Rollover IRA *5513,,04/17/2026,10:40:00,NVDA,Buy,50,200.39,Stock,,,,0,0
Rollover IRA *5513,,04/17/2026,10:45:00,NVDA,Sell,50,199.9,Stock,,,,0,0
Rollover IRA *5513,,04/17/2026,10:50:00,PGY,Buy,500,15.37,Stock,,,,0,0
Rollover IRA *5513,,04/17/2026,10:55:00,PGY,Sell,500,14.98,Stock,,,,0,0
Rollover IRA *5513,,04/17/2026,11:00:00,PLAB,Buy,100,47.0,Stock,,,,0,0
Rollover IRA *5513,,04/17/2026,11:05:00,PLAB,Sell,100,48.05,Stock,,,,0,0
Rollover IRA *5513,,04/17/2026,11:10:00,PLTR,Buy,50,146.15,Stock,,,,0,0
Rollover IRA *5513,,04/17/2026,11:15:00,PLTR,Sell,50,146.51,Stock,,,,0,0
Rollover IRA *5513,,04/17/2026,11:20:00,QUBT,Buy,250,9.55,Stock,,,,0,0
Rollover IRA *5513,,04/17/2026,11:25:00,QUBT,Sell,50,9.72,Stock,,,,0,0
Rollover IRA *5513,,04/17/2026,11:30:00,QUBT,Sell,200,9.72,Stock,,,,0,0
Rollover IRA *5513,,04/17/2026,11:35:00,RGTI,Buy,250,19.79,Stock,,,,0,0
Rollover IRA *5513,,04/17/2026,11:40:00,RGTI,Sell,250,19.82,Stock,,,,0,0
Health Savings Account *6937,,04/17/2026,11:45:00,SIRI,Buy,5,25.0,Stock,,,,0,0
Rollover IRA *5513,,04/17/2026,11:50:00,SIRI,Buy,25,25.0,Stock,,,,0,0
Rollover IRA *5513,,04/17/2026,11:55:00,SIRI,Sell,25,25.66,Stock,,,,0,0
Rollover IRA *5513,,04/20/2026,09:30:00,AAPL,Buy,50,273.8,Stock,,,,0,0
Rollover IRA *5513,,04/20/2026,09:35:00,AAPL,Buy,50,272.73,Stock,,,,0,0
Rollover IRA *5513,,04/20/2026,09:40:00,AAPL,Sell,100,272.73,Stock,,,,0,0
Rollover IRA *5513,,04/20/2026,09:45:00,INFQ,Buy,275,18.41,Stock,,,,0,0
Rollover IRA *5513,,04/20/2026,09:50:00,INFQ,Sell,275,18.16,Stock,,,,0,0
Rollover IRA *5513,,04/20/2026,09:55:00,IONQ,Buy,50,47.3,Stock,,,,0,0
Rollover IRA *5513,,04/20/2026,10:00:00,IONQ,Sell,50,45.84,Stock,,,,0,0
Rollover IRA *5513,,04/20/2026,10:05:00,IWM,Buy,100,276.06,Stock,,,,0,0
Rollover IRA *5513,,04/20/2026,10:10:00,IWM,Sell,100,276.95,Stock,,,,0,0
Rollover IRA *5513,,04/20/2026,10:15:00,NEE,Buy,100,92.87,Stock,,,,0,0
Rollover IRA *5513,,04/20/2026,10:20:00,NEE,Buy,100,92.58,Stock,,,,0,0
Rollover IRA *5513,,04/20/2026,10:25:00,NEE,Sell,200,92.58,Stock,,,,0,0
Rollover IRA *5513,,04/20/2026,10:30:00,PLAB,Buy,100,49.26,Stock,,,,0,0
Rollover IRA *5513,,04/20/2026,10:35:00,PLAB,Sell,100,48.64,Stock,,,,0,0
Rollover IRA *5513,,04/20/2026,10:40:00,SIRI,Buy,200,26.07,Stock,,,,0,0
Rollover IRA *5513,,04/20/2026,10:45:00,SIRI,Buy,39,26.43,Stock,,,,0,0
Rollover IRA *5513,,04/20/2026,10:50:00,SIRI,Sell,239,27.09,Stock,,,,0,0
Rollover IRA *5513,,04/20/2026,10:55:00,STAA,Buy,200,25.66,Stock,,,,0,0
Rollover IRA *5513,,04/20/2026,11:00:00,STAA,Sell,200,25.44,Stock,,,,0,0
Rollover IRA *5513,,04/20/2026,11:05:00,USAR,Buy,250,22.74,Stock,,,,0,0
Rollover IRA *5513,,04/20/2026,11:10:00,USAR,Sell,250,22.0,Stock,,,,0,0
Rollover IRA *5513,,04/21/2026,09:30:00,ADTN,Buy,250,17.87,Stock,,,,0,0
Rollover IRA *5513,,04/21/2026,09:35:00,ADTN,Sell,250,17.66,Stock,,,,0,0
Rollover IRA *5513,,04/21/2026,09:40:00,AMPX,Buy,250,21.96,Stock,,,,0,0
Rollover IRA *5513,,04/21/2026,09:45:00,AMPX,Sell,250,22.04,Stock,,,,0,0
Rollover IRA *5513,,04/21/2026,09:50:00,APA,Buy,250,37.07,Stock,,,,0,0
Rollover IRA *5513,,04/21/2026,09:55:00,APA,Buy,250,37.23,Stock,,,,0,0
Rollover IRA *5513,,04/21/2026,10:00:00,APA,Sell,200,37.2,Stock,,,,0,0
Rollover IRA *5513,,04/21/2026,10:05:00,APA,Sell,300,37.23,Stock,,,,0,0
Rollover IRA *5513,,04/21/2026,10:10:00,MGY,Buy,500,28.36,Stock,,,,0,0
Rollover IRA *5513,,04/21/2026,10:15:00,MGY,Buy,250,28.33,Stock,,,,0,0
Rollover IRA *5513,,04/21/2026,10:20:00,MGY,Buy,250,28.64,Stock,,,,0,0
Rollover IRA *5513,,04/21/2026,10:25:00,MGY,Sell,100,28.75,Stock,,,,0,0
Rollover IRA *5513,,04/21/2026,10:30:00,MGY,Sell,400,28.75,Stock,,,,0,0
Rollover IRA *5513,,04/21/2026,10:35:00,MGY,Sell,500,28.64,Stock,,,,0,0
Rollover IRA *5513,,04/21/2026,10:40:00,OBE,Buy,35,11.42,Stock,,,,0,0
Rollover IRA *5513,,04/21/2026,10:45:00,OBE,Sell,35,11.67,Stock,,,,0,0
Rollover IRA *5513,,04/21/2026,10:50:00,PTEN,Buy,100,10.5,Stock,,,,0,0
Rollover IRA *5513,,04/21/2026,10:55:00,PTEN,Buy,100,10.43,Stock,,,,0,0
Rollover IRA *5513,,04/21/2026,11:00:00,PTEN,Sell,200,10.43,Stock,,,,0,0
Health Savings Account *6937,,04/21/2026,11:05:00,SIRI,Sell,5,26.21,Stock,,,,0,0
Rollover IRA *5513,,04/21/2026,11:10:00,SOXS,Buy,250,18.6,Stock,,,,0,0
Rollover IRA *5513,,04/21/2026,11:15:00,SOXS,Sell,250,18.27,Stock,,,,0,0
Rollover IRA *5513,,04/21/2026,11:20:00,TH,Buy,312,15.92,Stock,,,,0,0
Rollover IRA *5513,,04/21/2026,11:25:00,TH,Sell,312,15.99,Stock,,,,0,0
Rollover IRA *5513,,04/21/2026,11:30:00,VELO,Buy,500,15.59,Stock,,,,0,0
Rollover IRA *5513,,04/21/2026,11:35:00,VELO,Buy,250,15.64,Stock,,,,0,0
Rollover IRA *5513,,04/21/2026,11:40:00,VELO,Buy,214,15.92,Stock,,,,0,0
Rollover IRA *5513,,04/21/2026,11:45:00,VELO,Buy,36,15.93,Stock,,,,0,0
Rollover IRA *5513,,04/21/2026,11:50:00,VELO,Buy,250,15.7,Stock,,,,0,0
Rollover IRA *5513,,04/21/2026,11:55:00,VELO,Sell,500,15.53,Stock,,,,0,0
Rollover IRA *5513,,04/21/2026,12:00:00,VELO,Sell,750,15.7,Stock,,,,0,0
Rollover IRA *5513,,04/21/2026,12:05:00,VG,Buy,200,11.87,Stock,,,,0,0
Rollover IRA *5513,,04/21/2026,12:10:00,VG,Buy,50,11.87,Stock,,,,0,0
Rollover IRA *5513,,04/21/2026,12:15:00,VG,Sell,250,11.85,Stock,,,,0,0
Rollover IRA *5513,,04/22/2026,09:30:00,AAPL,Buy,50,270.38,Stock,,,,0,0
Rollover IRA *5513,,04/22/2026,09:35:00,AAPL,Sell,50,272.78,Stock,,,,0,0
Rollover IRA *5513,,04/22/2026,09:40:00,ARM,Buy,50,185.32,Stock,,,,0,0
Rollover IRA *5513,,04/22/2026,09:45:00,ARM,Sell,50,189.97,Stock,,,,0,0
Rollover IRA *5513,,04/22/2026,09:50:00,BE,Buy,50,234.75,Stock,,,,0,0
Rollover IRA *5513,,04/22/2026,09:55:00,BE,Sell,50,231.26,Stock,,,,0,0
Rollover IRA *5513,,04/22/2026,10:00:00,CIFR,Buy,250,19.04,Stock,,,,0,0
Rollover IRA *5513,,04/22/2026,10:05:00,CIFR,Buy,250,18.81,Stock,,,,0,0
Rollover IRA *5513,,04/22/2026,10:10:00,CIFR,Sell,500,18.81,Stock,,,,0,0
Rollover IRA *5513,,04/22/2026,10:15:00,NUE,Buy,50,212.86,Stock,,,,0,0
Rollover IRA *5513,,04/22/2026,10:20:00,NUE,Buy,50,215.78,Stock,,,,0,0
Rollover IRA *5513,,04/22/2026,10:25:00,NUE,Sell,25,214.89,Stock,,,,0,0
Rollover IRA *5513,,04/22/2026,10:30:00,NUE,Sell,75,215.78,Stock,,,,0,0
Health Savings Account *6937,,04/22/2026,10:35:00,RIOT,Buy,7,18.48,Stock,,,,0,0
Rollover IRA *5513,,04/22/2026,10:40:00,RIOT,Buy,250,18.47,Stock,,,,0,0
Rollover IRA *5513,,04/22/2026,10:45:00,RIOT,Buy,250,18.4,Stock,,,,0,0
Health Savings Account *6937,,04/22/2026,10:50:00,RIOT,Sell,3,18.46,Stock,,,,0,0
Health Savings Account *6937,,04/22/2026,10:55:00,RIOT,Sell,4,18.45,Stock,,,,0,0
Rollover IRA *5513,,04/22/2026,11:00:00,RIOT,Sell,500,18.4,Stock,,,,0,0
Rollover IRA *5513,,04/22/2026,11:05:00,SIRI,Buy,100,27.38,Stock,,,,0,0
Rollover IRA *5513,,04/22/2026,11:10:00,SIRI,Sell,100,27.85,Stock,,,,0,0
